"","date","price"
"1054",2007-07-20,78.24
"1055",2007-07-27,76.66
"1056",2007-08-03,76.34
"1057",2007-08-10,70.7
"1058",2007-08-17,70.09
"1059",2007-08-24,68.44
"1060",2007-08-31,70.55
"1061",2007-09-07,75.06
"1062",2007-09-14,76.89
"1063",2007-09-21,78.17
"1064",2007-09-28,78.15
"1065",2007-10-05,77.98
"1066",2007-10-12,78.85
"1067",2007-10-19,84.29
"1068",2007-10-26,83.72
"1069",2007-11-02,90.42
"1070",2007-11-09,93.54
"1071",2007-11-16,90.74
"1072",2007-11-23,94.01
"1073",2007-11-30,92.16
"1074",2007-12-07,89.09
"1075",2007-12-14,90.24
"1076",2007-12-21,90.82
"1077",2007-12-28,94.39
"1078",2008-01-04,96.5
"1079",2008-01-11,94.4
"1080",2008-01-18,90.03
"1081",2008-01-25,88.46
"1082",2008-02-01,91.77
"1083",2008-02-08,89.88
"1084",2008-02-15,94.98
"1085",2008-02-22,97.13
"1086",2008-02-29,99.1
"1087",2008-03-07,101.9
"1088",2008-03-14,107.69
"1089",2008-03-21,103.05
"1090",2008-03-28,102.05
"1091",2008-04-04,100.88
"1092",2008-04-11,106.6
"1093",2008-04-18,110.42
"1094",2008-04-25,114.34
"1095",2008-05-02,111.98
"1096",2008-05-09,119.84
"1097",2008-05-16,122.58
"1098",2008-05-23,126.47
"1099",2008-05-30,128.76
"1100",2008-06-06,126.33
"1101",2008-06-13,134.12
"1102",2008-06-20,132.08
"1103",2008-06-27,135.54
"1104",2008-07-04,141.07
"1105",2008-07-11,137.43
"1106",2008-07-18,135.05
"1107",2008-07-25,126.7
"1108",2008-08-01,124.43
"1109",2008-08-08,116.56
"1110",2008-08-15,110.16
"1111",2008-08-22,111.66
"1112",2008-08-29,112.4
"1113",2008-09-05,103.69
"1114",2008-09-12,97.28
"1115",2008-09-19,89.35
"1116",2008-09-26,100.91
"1117",2008-10-03,91.9
"1118",2008-10-10,80.98
"1119",2008-10-17,69.28
"1120",2008-10-24,64.4
"1121",2008-10-31,60.61
"1122",2008-11-07,59.43
"1123",2008-11-14,53.27
"1124",2008-11-21,47.79
"1125",2008-11-28,48.53
"1126",2008-12-05,43.7
"1127",2008-12-12,41.01
"1128",2008-12-19,41.71
"1129",2008-12-26,35.38
"1130",2009-01-02,37.04
"1131",2009-01-09,45.25
"1132",2009-01-16,42.38
"1133",2009-01-23,41.67
"1134",2009-01-30,44.2
"1135",2009-02-06,43.64
"1136",2009-02-13,45.59
"1137",2009-02-20,40.91
"1138",2009-02-27,42.68
"1139",2009-03-06,43.86
"1140",2009-03-13,43.98
"1141",2009-03-20,46.43
"1142",2009-03-27,51.46
"1143",2009-04-03,48.49
"1144",2009-04-10,51.48
"1145",2009-04-17,51.59
"1146",2009-04-24,48.97
"1147",2009-05-01,49.92
"1148",2009-05-08,54.83
"1149",2009-05-15,56.39
"1150",2009-05-22,57.89
"1151",2009-05-29,62.2
"1152",2009-06-05,67.17
"1153",2009-06-12,69.88
"1154",2009-06-19,69.68
"1155",2009-06-26,67.58
"1156",2009-07-03,68.03
"1157",2009-07-10,60.39
"1158",2009-07-17,61.11
"1159",2009-07-24,66.56
"1160",2009-07-31,68.6
"1161",2009-08-07,73.99
"1162",2009-08-14,72.9
"1163",2009-08-21,71.52
"1164",2009-08-28,72.33
"1165",2009-09-04,67.6
"1166",2009-09-11,69.17
"1167",2009-09-18,68.85
"1168",2009-09-25,66.96
"1169",2009-10-02,65.9
"1170",2009-10-09,67.87
"1171",2009-10-16,72.29
"1172",2009-10-23,77.24
"1173",2009-10-30,76.07
"1174",2009-11-06,76.6
"1175",2009-11-13,76.25
"1176",2009-11-20,77.04
"1177",2009-11-27,76.52
"1178",2009-12-04,77.78
"1179",2009-12-11,73.14
"1180",2009-12-18,71.8
"1181",2009-12-25,73.35
"1182",2010-01-01,77.19
"1183",2010-01-08,79.82
"1184",2010-01-15,78.31
"1185",2010-01-22,74.28
"1186",2010-01-29,71.88
"1187",2010-02-05,72.54
"1188",2010-02-12,70.85
"1189",2010-02-19,75.8
"1190",2010-02-26,76.23
"1191",2010-03-05,77.86
"1192",2010-03-12,79.36
"1193",2010-03-19,79.05
"1194",2010-03-26,78.38
"1195",2010-04-02,80.59
"1196",2010-04-09,83.88
"1197",2010-04-16,85.23
"1198",2010-04-23,84.61
"1199",2010-04-30,85.98
"1200",2010-05-07,82.5
"1201",2010-05-14,78.32
"1202",2010-05-21,72.17
"1203",2010-05-28,70.79
"1204",2010-06-04,72.71
"1205",2010-06-11,72.76
"1206",2010-06-18,76.22
"1207",2010-06-25,76.64
"1208",2010-07-02,73.86
"1209",2010-07-09,73.95
"1210",2010-07-16,75.7
"1211",2010-07-23,76.64
"1212",2010-07-30,77.24
"1213",2010-08-06,82.69
"1214",2010-08-13,78.21
"1215",2010-08-20,74.94
"1216",2010-08-27,72.82
"1217",2010-09-03,75.41
"1218",2010-09-10,77.17
"1219",2010-09-17,78.44
"1220",2010-09-24,78.38
"1221",2010-10-01,79.82
"1222",2010-10-08,83.87
"1223",2010-10-15,83.11
"1224",2010-10-22,81.43
"1225",2010-10-29,82.25
"1226",2010-11-05,85.6
"1227",2010-11-12,87.43
"1228",2010-11-19,83.94
"1229",2010-11-26,83.51
"1230",2010-12-03,88.1
"1231",2010-12-10,90.25
"1232",2010-12-17,90.91
"1233",2010-12-24,92.9
"1234",2010-12-31,93.17
"1235",2011-01-07,94.72
"1236",2011-01-14,97.09
"1237",2011-01-21,97.34
"1238",2011-01-28,96.62
"1239",2011-02-04,100.36
"1240",2011-02-11,99.9
"1241",2011-02-18,102.81
"1242",2011-02-25,110.49
"1243",2011-03-04,114.53
"1244",2011-03-11,114.45
"1245",2011-03-18,112.67
"1246",2011-03-25,115.41
"1247",2011-04-01,116.49
"1248",2011-04-08,123.03
"1249",2011-04-15,123.57
"1250",2011-04-22,122.74
"1251",2011-04-29,125.36
"1252",2011-05-06,119.56
"1253",2011-05-13,114.53
"1254",2011-05-20,112.02
"1255",2011-05-27,113.41
"1256",2011-06-03,115.68
"1257",2011-06-10,117.73
"1258",2011-06-17,116.79
"1259",2011-06-24,110.18
"1260",2011-07-01,109.03
"1261",2011-07-08,115.39
"1262",2011-07-15,117.72
"1263",2011-07-22,118.2
"1264",2011-07-29,117.7
"1265",2011-08-05,112.65
"1266",2011-08-12,105.3
"1267",2011-08-19,109.54
"1268",2011-08-26,111.06
"1269",2011-09-02,116.11
"1270",2011-09-09,115.97
"1271",2011-09-16,114.98
"1272",2011-09-23,111.98
"1273",2011-09-30,107.69
"1274",2011-10-07,104.03
"1275",2011-10-14,111.59
"1276",2011-10-21,111.47
"1277",2011-10-28,111.33
"1278",2011-11-04,109.84
"1279",2011-11-11,114.68
"1280",2011-11-18,110.69
"1281",2011-11-25,106.67
"1282",2011-12-02,110.05
"1283",2011-12-09,109.31
"1284",2011-12-16,106.26
"1285",2011-12-23,107.72
"1286",2011-12-30,107.51
"1287",2012-01-06,112.51
"1288",2012-01-13,111.78
"1289",2012-01-20,109.6
"1290",2012-01-27,109.18
"1291",2012-02-03,111.2
"1292",2012-02-10,117.21
"1293",2012-02-17,119.79
"1294",2012-02-24,123.34
"1295",2012-03-02,124.88
"1296",2012-03-09,126.62
"1297",2012-03-16,126.22
"1298",2012-03-23,124.35
"1299",2012-03-30,124.43
"1300",2012-04-06,124.18
"1301",2012-04-13,120.87
"1302",2012-04-20,117.18
"1303",2012-04-27,118.1
"1304",2012-05-04,116.67
"1305",2012-05-11,111.78
"1306",2012-05-18,109.87
"1307",2012-05-25,108.14
"1308",2012-06-01,103.47
"1309",2012-06-08,99.03
"1310",2012-06-15,97.21
"1311",2012-06-22,92.46
"1312",2012-06-29,91.23
"1313",2012-07-06,98.8
"1314",2012-07-13,99.88
"1315",2012-07-20,105.4
"1316",2012-07-27,104.18
"1317",2012-08-03,107.27
"1318",2012-08-10,112.49
"1319",2012-08-17,115.04
"1320",2012-08-24,116.1
"1321",2012-08-31,113.02
"1322",2012-09-07,114.11
"1323",2012-09-14,115.41
"1324",2012-09-21,111.83
"1325",2012-09-28,110.35
"1326",2012-10-05,111.41
"1327",2012-10-12,114.88
"1328",2012-10-19,113.59
"1329",2012-10-26,108.27
"1330",2012-11-02,108.85
"1331",2012-11-09,107.78
"1332",2012-11-16,109.12
"1333",2012-11-23,110.26
"1334",2012-11-30,109.82
"1335",2012-12-07,109.08
"1336",2012-12-14,109.1
"1337",2012-12-21,109.79
"1338",2012-12-28,109.81
"1339",2013-01-04,112.35
"1340",2013-01-11,112.37
"1341",2013-01-18,111.35
"1342",2013-01-25,113.72
"1343",2013-02-01,115.13
"1344",2013-02-08,117.15
"1345",2013-02-15,118.1
"1346",2013-02-22,115.3
"1347",2013-03-01,112.42
"1348",2013-03-08,109.98
"1349",2013-03-15,108.41
"1350",2013-03-22,107.33
"1351",2013-03-29,107.68
"1352",2013-04-05,107.06
"1353",2013-04-12,103.25
"1354",2013-04-19,98.09
"1355",2013-04-26,100.61
"1356",2013-05-03,101.53
"1357",2013-05-10,103.77
"1358",2013-05-17,102.91
"1359",2013-05-24,102.3
"1360",2013-05-31,102.03
"1361",2013-06-07,102.92
"1362",2013-06-14,103.39
"1363",2013-06-21,103.93
"1364",2013-06-28,101.43
"1365",2013-07-05,105.18
"1366",2013-07-12,108.26
"1367",2013-07-19,109.41
"1368",2013-07-26,108.4
"1369",2013-08-02,108.61
"1370",2013-08-09,108.56
"1371",2013-08-16,110.73
"1372",2013-08-23,111.12
"1373",2013-08-30,115.32
"1374",2013-09-06,116.03
"1375",2013-09-13,113.22
"1376",2013-09-20,109.98
"1377",2013-09-27,108.8
"1378",2013-10-04,108.63
"1379",2013-10-11,110.3
"1380",2013-10-18,110.11
"1381",2013-10-25,107.82
"1382",2013-11-01,107.61
"1383",2013-11-08,104.54
"1384",2013-11-15,107.1
"1385",2013-11-22,109.32
"1386",2013-11-29,111.32
"1387",2013-12-06,112.28
"1388",2013-12-13,109.1
"1389",2013-12-20,110.34
"1390",2013-12-27,111.72
"1391",2014-01-03,108.73
"1392",2014-01-10,107.01
"1393",2014-01-17,107.83
"1394",2014-01-24,109.14
"1395",2014-01-31,108.83
"1396",2014-02-07,107.73
"1397",2014-02-14,109.12
"1398",2014-02-21,109.74
"1399",2014-02-28,109.17
"1400",2014-03-07,109.14
"1401",2014-03-14,108.01
"1402",2014-03-21,106.53
"1403",2014-03-28,106.54
"1404",2014-04-04,105.26
"1405",2014-04-11,106.51
"1406",2014-04-18,109.07
"1407",2014-04-25,109.21
"1408",2014-05-02,109.15
"1409",2014-05-09,108.48
"1410",2014-05-16,109.53
"1411",2014-05-23,110.72
"1412",2014-05-30,109.62
"1413",2014-06-06,108.98
"1414",2014-06-13,110.98
"1415",2014-06-20,114.29
"1416",2014-06-27,113.09
"1417",2014-07-04,110.26
"1418",2014-07-11,107.03
"1419",2014-07-18,105.39
"1420",2014-07-25,106.34
"1421",2014-08-01,105.71
"1422",2014-08-08,103.6
"1423",2014-08-15,101.94
"1424",2014-08-22,99.88
"1425",2014-08-29,100.64
"1426",2014-09-05,100.45
"1427",2014-09-12,97.32
"1428",2014-09-19,97.02
"1429",2014-09-26,95.01
"1430",2014-10-03,93.41
"1431",2014-10-10,90.19
"1432",2014-10-17,85.5
"1433",2014-10-24,85.58
"1434",2014-10-31,85.56
"1435",2014-11-07,83.04
"1436",2014-11-14,79.9
"1437",2014-11-21,77.62
"1438",2014-11-28,76.63
"1439",2014-12-05,69.72
"1440",2014-12-12,64.08
"1441",2014-12-19,59.77
"1442",2014-12-26,58.69
"1443",2015-01-02,56.03
"1444",2015-01-09,49.47
"1445",2015-01-16,46.58
"1446",2015-01-23,46.44
"1447",2015-01-30,46.76
"1448",2015-02-06,54.62
"1449",2015-02-13,56.57
"1450",2015-02-20,60.57
"1451",2015-02-27,60.63
"1452",2015-03-06,60.12
"1453",2015-03-13,56.51
"1454",2015-03-20,52.72
"1455",2015-03-27,55.01
"1456",2015-04-03,54.79
"1457",2015-04-10,56.51
"1458",2015-04-17,59.12
"1459",2015-04-24,61.41
"1460",2015-05-01,63.49
"1461",2015-05-08,65.01
"1462",2015-05-15,64.9
"1463",2015-05-22,64.31
"1464",2015-05-29,61.57
"1465",2015-06-05,61.9
"1466",2015-06-12,63.24
"1467",2015-06-19,60.65
"1468",2015-06-26,60.84
"1469",2015-07-03,60.36
"1470",2015-07-10,56.63
"1471",2015-07-17,57.17
"1472",2015-07-24,55.75
"1473",2015-07-31,54.14
"1474",2015-08-07,48.59
"1475",2015-08-14,47.94
"1476",2015-08-21,46
"1477",2015-08-28,43.53
"1478",2015-09-04,48.87
"1479",2015-09-11,47.6
"1480",2015-09-18,47.34
"1481",2015-09-25,47.33
"1482",2015-10-02,46.99
"1483",2015-10-09,51.33
"1484",2015-10-16,48.99
"1485",2015-10-23,46.81
"1486",2015-10-30,47.15
"1487",2015-11-06,47.23
"1488",2015-11-13,44.75
"1489",2015-11-20,41.54
"1490",2015-11-27,43.65
"1491",2015-12-04,42.41
"1492",2015-12-11,38.76
"1493",2015-12-18,36.84
"1494",2015-12-25,35.9
"1495",2016-01-01,36.55
"1496",2016-01-08,34.19
"1497",2016-01-15,29.1
"1498",2016-01-22,27.76
"1499",2016-01-29,31.75
"1500",2016-02-05,32.18
"1501",2016-02-12,30.41
"1502",2016-02-19,32.29
"1503",2016-02-26,33.12
"1504",2016-03-04,36.28
"1505",2016-03-11,39.3
"1506",2016-03-18,38.5
