"","date","price"
"1342",2013-01-25,95.41
"1343",2013-02-01,97.33
"1344",2013-02-08,96.18
"1345",2013-02-15,96.95
"1346",2013-02-22,94.38
"1347",2013-03-01,92.19
"1348",2013-03-08,91
"1349",2013-03-15,92.7
"1350",2013-03-22,93.05
"1351",2013-03-29,96.08
"1352",2013-04-05,95.07
"1353",2013-04-12,93.36
"1354",2013-04-19,88
"1355",2013-04-26,91
"1356",2013-05-03,93.4
"1357",2013-05-10,95.84
"1358",2013-05-17,94.65
"1359",2013-05-24,94.76
"1360",2013-05-31,93.32
"1361",2013-06-07,94.25
"1362",2013-06-14,96.36
"1363",2013-06-21,96.65
"1364",2013-06-28,95.83
"1365",2013-07-05,100.65
"1366",2013-07-12,104.7
"1367",2013-07-19,106.88
"1368",2013-07-26,105.88
"1369",2013-08-02,105.54
"1370",2013-08-09,105.17
"1371",2013-08-16,106.97
"1372",2013-08-23,105.48
"1373",2013-08-30,108.33
"1374",2013-09-06,108.77
"1375",2013-09-13,108.36
"1376",2013-09-20,106.22
"1377",2013-09-27,103.1
"1378",2013-10-04,103.14
"1379",2013-10-11,102.7
"1380",2013-10-18,101.51
"1381",2013-10-25,97.57
"1382",2013-11-01,96.94
"1383",2013-11-08,94.31
"1384",2013-11-15,93.94
"1385",2013-11-22,93.92
"1386",2013-11-29,92.97
"1387",2013-12-06,96.21
"1388",2013-12-13,97.23
"1389",2013-12-20,97.85
"1390",2013-12-27,99.15
"1391",2014-01-03,96.47
"1392",2014-01-10,92.42
"1393",2014-01-17,92.98
"1394",2014-01-24,96.19
"1395",2014-01-31,97.29
"1396",2014-02-07,97.78
"1397",2014-02-14,100.21
"1398",2014-02-21,102.93
"1399",2014-02-28,102.77
"1400",2014-03-07,103.07
"1401",2014-03-14,99.55
"1402",2014-03-21,99.77
"1403",2014-03-28,100.66
"1404",2014-04-04,100.46
"1405",2014-04-11,102.72
"1406",2014-04-18,103.95
"1407",2014-04-25,102.11
"1408",2014-05-02,100.51
"1409",2014-05-09,100.29
"1410",2014-05-16,101.92
"1411",2014-05-23,103.82
"1412",2014-05-30,103.95
"1413",2014-06-06,103.23
"1414",2014-06-13,105.97
"1415",2014-06-20,107.23
"1416",2014-06-27,106.69
"1417",2014-07-04,105.52
"1418",2014-07-11,103.25
"1419",2014-07-18,102.37
"1420",2014-07-25,104.35
"1421",2014-08-01,102.19
"1422",2014-08-08,97.5
"1423",2014-08-15,97.17
"1424",2014-08-22,94.95
"1425",2014-08-29,96.25
"1426",2014-09-05,94.06
"1427",2014-09-12,92.43
"1428",2014-09-19,93.52
"1429",2014-09-26,93.15
"1430",2014-10-03,91.44
"1431",2014-10-10,87.63
"1432",2014-10-17,82.88
"1433",2014-10-24,82.12
"1434",2014-10-31,81.29
"1435",2014-11-07,78.24
"1436",2014-11-14,76.5
"1437",2014-11-21,75.38
"1438",2014-11-28,72.36
"1439",2014-12-05,67.18
"1440",2014-12-12,61.14
"1441",2014-12-19,55.89
"1442",2014-12-26,55.58
"1443",2015-01-02,53.44
"1444",2015-01-09,48.77
"1445",2015-01-16,47.07
"1446",2015-01-23,46.46
"1447",2015-01-30,45.32
"1448",2015-02-06,50.58
"1449",2015-02-13,51.14
"1450",2015-02-20,51.69
"1451",2015-02-27,49.16
"1452",2015-03-06,50.38
"1453",2015-03-13,47.69
"1454",2015-03-20,44.39
"1455",2015-03-27,48.68
"1456",2015-04-03,48.91
"1457",2015-04-10,51.78
"1458",2015-04-17,54.78
"1459",2015-04-24,56.14
"1460",2015-05-01,57.98
"1461",2015-05-08,59.73
"1462",2015-05-15,60.01
"1463",2015-05-22,58.95
"1464",2015-05-29,58.19
"1465",2015-06-05,59.66
"1466",2015-06-12,60.07
"1467",2015-06-19,59.89
"1468",2015-06-26,60.01
"1469",2015-07-03,57.92
"1470",2015-07-10,52.38
"1471",2015-07-17,51.68
"1472",2015-07-24,49.21
"1473",2015-07-31,47.91
"1474",2015-08-07,44.94
"1475",2015-08-14,43.2
"1476",2015-08-21,41.34
"1477",2015-08-28,40.73
"1478",2015-09-04,46.73
"1479",2015-09-11,45.16
"1480",2015-09-18,45.48
"1481",2015-09-25,45.57
"1482",2015-10-02,45
"1483",2015-10-09,48.36
"1484",2015-10-16,46.82
"1485",2015-10-23,45.16
"1486",2015-10-30,44.99
"1487",2015-11-06,45.98
"1488",2015-11-13,42.7
"1489",2015-11-20,40.62
"1490",2015-11-27,40.49
"1491",2015-12-04,40.4
"1492",2015-12-11,36.93
"1493",2015-12-18,35.78
"1494",2015-12-25,36.26
"1495",2016-01-01,36.99
"1496",2016-01-08,34.65
"1497",2016-01-15,30.59
"1498",2016-01-22,29.19
"1499",2016-01-29,31.81
"1500",2016-02-05,31.26
"1501",2016-02-12,28.14
"1502",2016-02-19,30.02
"1503",2016-02-26,31.32
"1504",2016-03-04,34.43
"1505",2016-03-11,37.69
"1506",2016-03-18,38.32
"1507",2016-03-25,39.45
"1508",2016-04-01,36.82
"1509",2016-04-08,36.72
"1510",2016-04-15,41.23
"1511",2016-04-22,41.86
"1512",2016-04-29,44.3
"1513",2016-05-06,44.22
"1514",2016-05-13,45.44
